t,phase_or_event,x,y,z,vx,vy,vz,yaw_deg,det_x,det_y,det_area,det_range,fixes,fix_res,rej,unm,cross_ev,cross_lat,cross_dz,fix_cx_sum,fix_al_sum,throttle,roll,pitch,yaw,arm,att_hz,rtt_ms,timeouts,cam_fps,vbat,el_deg,vert_live,commit_why,alt_gated,alt_rejected,cam_rej
15.275,ev1,0.28,9.71,-0.03,0.23,0.34,0.05,66.0,0.044,-0.578,0.4568,1.76,209,0.20,0,90,0,0.076,-2.048,2.040,-17.610,1222,1479,1548,1455,1800,33,11.2,0,60,24.30,24.52,0,width_clipped,0,42,6
15.375,ev1,0.30,9.74,-0.04,0.23,0.34,0.04,66.0,0.044,-0.579,0.4565,1.76,209,0.20,0,92,0,0.076,-2.048,2.040,-17.610,1223,1478,1547,1454,1800,33,10.1,0,60,24.30,24.55,0,width_clipped,0,42,6
15.476,ev1,0.32,9.78,-0.02,0.23,0.34,0.08,66.0,0.044,-0.579,0.4569,1.76,209,0.20,0,95,0,0.076,-2.048,2.040,-17.610,1220,1478,1548,1454,1800,33,11.1,0,60,24.31,24.55,0,width_clipped,0,42,6
15.576,ev1,0.34,9.81,-0.00,0.22,0.34,0.10,66.0,0.044,-0.579,0.4568,1.76,209,0.20,0,97,0,0.076,-2.048,2.040,-17.610,1218,1477,1548,1453,1800,33,11.3,0,58,24.31,24.55,0,width_clipped,0,42,6
15.677,ev1,0.37,9.84,0.01,0.22,0.34,0.11,66.0,0.044,-0.579,0.4566,1.76,209,0.20,0,100,0,0.076,-2.048,2.040,-17.610,1218,1476,1548,1453,1800,33,9.8,0,58,24.31,24.55,0,width_clipped,0,42,6
15.777,ev1,0.39,9.88,0.01,0.22,0.34,0.11,66.0,0.044,-0.582,0.4567,1.76,209,0.20,0,102,0,0.076,-2.048,2.040,-17.610,1218,1476,1548,1453,1800,33,10.6,0,58,24.31,24.61,0,width_clipped,0,42,6
15.878,ev1,0.41,9.91,-0.01,0.22,0.35,0.07,66.0,0.044,-0.579,0.4567,1.76,209,0.20,0,105,0,0.076,-2.048,2.040,-17.610,1221,1476,1547,1452,1800,33,11.2,0,58,24.33,24.55,0,width_clipped,0,42,6
15.978,ev1,0.43,9.95,-0.04,0.22,0.35,0.03,66.0,0.044,-0.581,0.4563,1.76,209,0.20,0,107,0,0.076,-2.048,2.040,-17.610,1224,1476,1546,1452,1800,33,9.9,0,58,24.33,24.68,0,width_clipped,0,42,6
16.079,ev1,0.45,9.98,-0.06,0.22,0.35,0.01,66.0,0.044,-0.579,0.4567,1.76,209,0.20,0,110,0,0.076,-2.048,2.040,-17.610,1225,1476,1545,1451,1800,33,11.3,0,58,24.33,24.65,0,width_clipped,0,42,6
16.179,ev1,0.48,10.02,-0.04,0.21,0.35,0.04,66.0,0.044,-0.579,0.4568,1.76,209,0.20,0,112,0,0.076,-2.048,2.040,-17.610,1223,1475,1545,1451,1800,33,10.8,0,58,24.33,24.65,0,width_clipped,0,42,6
16.280,ev1,0.50,10.05,-0.02,0.21,0.35,0.08,66.0,0.044,-0.579,0.4564,1.76,209,0.20,0,115,0,0.076,-2.048,2.040,-17.610,1220,1474,1546,1450,1800,33,9.9,0,58,24.33,24.65,0,width_clipped,0,42,6
16.381,ev1,0.52,10.09,-0.00,0.21,0.35,0.10,66.0,0.044,-0.579,0.4564,1.76,209,0.20,0,117,0,0.076,-2.048,2.040,-17.610,1218,1473,1546,1450,1800,33,10.2,0,58,24.33,24.65,0,width_clipped,0,42,6
16.482,ev1,0.54,10.12,-0.02,0.21,0.35,0.07,66.0,0.044,-0.581,0.4574,1.76,209,0.20,0,120,0,0.076,-2.048,2.040,-17.610,1221,1473,1545,1450,1800,33,11.4,0,58,24.33,24.68,0,width_clipped,0,42,6
16.583,ev1,0.56,10.16,-0.04,0.20,0.35,0.03,66.0,0.044,-0.557,0.4569,1.76,209,0.20,0,122,0,0.076,-2.048,2.040,-17.610,1223,1474,1544,1449,1800,33,8.7,0,57,24.33,24.03,0,width_clipped,0,42,6
16.684,ev1,0.58,10.19,-0.06,0.20,0.35,0.02,66.0,0.044,-0.579,0.4564,1.76,209,0.20,0,125,0,0.076,-2.048,2.040,-17.610,1225,1473,1544,1449,1800,33,10.6,0,57,24.35,24.65,0,width_clipped,0,42,6
16.785,ev1,0.60,10.23,-0.07,0.20,0.35,0.01,66.0,0.044,-0.581,0.4568,1.76,209,0.20,0,127,0,0.076,-2.048,2.040,-17.610,1225,1473,1544,1448,1800,33,11.4,0,57,24.35,24.58,0,width_clipped,0,42,6
