t,phase_or_event,x,y,z,vx,vy,vz,yaw_deg,det_x,det_y,det_area,det_range,fixes,fix_res,rej,unm,cross_ev,cross_lat,cross_dz,fix_cx_sum,fix_al_sum,throttle,roll,pitch,yaw,arm,att_hz,rtt_ms,timeouts,cam_fps,vbat,el_deg,vert_live,commit_why,alt_gated,alt_rejected,cam_rej
1.085,ev0/lm0,0.95,0.00,1.19,-0.15,0.14,2.32,90.0,-0.050,0.053,0.0980,6.75,28,0.12,0,0,-1,0.000,0.000,-2.234,-0.794,1085,1151,1501,1487,1800,33,11.5,0,54,23.52,5.78,1,-,0,13,4
1.186,ev0/lm0,1.00,0.23,1.54,-0.32,0.22,2.20,90.0,-0.044,0.061,0.0979,6.08,30,0.20,0,0,-1,0.000,0.000,-2.422,1.161,1083,1194,1384,1485,1800,33,11.0,0,54,23.75,3.85,1,-,0,13,4
1.287,ev0/lm0,1.12,0.64,1.74,-0.46,0.27,1.59,92.0,-0.042,0.200,0.1024,5.64,33,0.25,0,0,-1,0.000,0.000,-2.833,4.844,1153,1303,1315,1488,1800,33,10.3,0,54,23.87,4.34,1,-,0,13,4
1.387,ev0/lm0,0.92,0.92,1.88,-0.66,0.26,0.90,96.0,-0.048,0.504,0.1027,5.37,35,0.27,0,0,-1,0.000,0.000,-2.578,7.363,1194,1426,1315,1507,1800,33,10.9,0,54,23.87,3.77,1,-,0,13,4
1.488,ev0/lm0,0.55,1.15,2.01,-0.83,0.21,0.30,99.0,0.023,0.833,0.0432,5.89,38,0.33,0,0,-1,0.000,0.000,-1.985,9.453,1237,1516,1319,1529,1800,33,11.1,0,54,23.83,3.91,1,-,0,13,4
1.588,ev0/lm0,0.38,1.15,2.07,-1.01,0.01,0.14,99.0,0.108,1.001,0.0317,6.37,40,0.04,0,0,-1,0.000,0.000,-1.821,9.306,1241,1572,1345,1535,1800,33,10.1,0,54,23.70,2.99,1,-,0,14,4
1.688,ev0/lm0,0.20,1.00,2.29,-1.10,-0.24,0.43,98.0,0.172,1.079,0.0284,6.71,43,0.09,0,0,-1,0.000,0.000,-1.678,7.965,1211,1641,1382,1537,1800,33,11.0,0,57,23.70,2.07,1,-,0,14,4
1.789,ev0/lm0,0.08,0.86,2.48,-1.04,-0.58,0.88,97.0,0.222,1.110,0.0295,6.79,45,0.09,0,0,-1,0.000,0.000,-1.676,7.018,1171,1709,1448,1537,1800,33,10.4,0,57,23.63,-0.15,1,-,0,14,4
1.889,ev0/lm0,-0.00,0.75,2.59,-0.89,-0.78,0.93,97.0,0.271,0.933,0.0467,6.43,48,0.03,0,0,-1,0.000,0.000,-1.698,6.694,1160,1721,1514,1539,1800,33,9.3,0,57,23.71,-0.77,1,-,0,14,4
1.990,ev0/lm0,-0.18,0.76,2.58,-0.68,-0.86,0.71,97.0,0.317,0.696,0.0635,5.94,50,0.17,0,0,-1,0.000,0.000,-1.463,7.515,1168,1701,1529,1545,1800,33,12.5,0,57,23.71,-3.59,1,-,0,14,4
2.092,ev0/lm0,-0.39,0.92,2.50,-0.51,-0.84,0.20,97.0,0.318,0.461,0.1029,5.83,53,0.11,0,0,-1,0.000,0.000,-1.100,9.739,1199,1662,1492,1552,1800,33,8.2,0,57,23.80,-2.55,1,-,0,14,4
2.192,ev0/lm0,-0.44,0.96,2.42,-0.28,-0.77,-0.19,97.0,0.295,0.329,0.0992,5.94,55,0.10,0,0,-1,0.000,0.000,-1.048,10.900,1215,1613,1480,1553,1800,33,10.5,0,57,23.77,-1.15,1,-,0,14,4
2.293,ev0/lm0,-0.39,1.01,2.36,-0.02,-0.70,-0.37,95.0,0.259,0.306,0.0962,6.05,58,0.07,0,0,-1,0.000,0.000,-1.141,12.116,1217,1562,1470,1545,1800,33,10.9,0,57,23.77,0.49,1,-,0,14,4
2.393,ev0/lm0,-0.29,0.97,2.39,0.25,-0.65,-0.26,94.0,0.217,0.329,0.0944,6.18,60,0.09,0,0,-1,0.000,0.000,-1.304,12.556,1199,1506,1469,1538,1800,33,12.0,0,57,23.71,1.28,1,-,0,14,4
2.494,ev0/lm0,-0.18,0.92,2.41,0.45,-0.63,-0.11,93.0,0.172,0.369,0.0930,6.37,63,0.03,0,0,-1,0.000,0.000,-1.454,12.768,1192,1451,1476,1531,1800,33,10.1,0,57,23.71,1.82,1,-,0,14,4
2.594,ev0/lm0,-0.02,0.82,2.41,0.57,-0.61,-0.07,92.0,0.125,0.403,0.0916,6.67,65,0.07,0,0,-1,0.000,0.000,-1.695,12.476,1199,1405,1493,1523,1800,33,10.8,0,57,23.71,2.29,1,-,0,14,4
2.694,ev0/lm0,0.17,0.63,2.34,0.63,-0.59,-0.23,91.0,0.078,0.411,0.0899,7.05,68,0.10,0,0,-1,0.000,0.000,-1.996,11.276,1214,1538,1539,1513,1800,33,12.2,0,55,23.73,2.43,1,-,0,14,4
2.795,ev0/lm0,0.30,0.44,2.27,0.62,-0.56,-0.39,91.0,0.043,0.378,0.0880,7.40,70,0.13,0,0,-1,0.000,0.000,-2.160,10.024,1228,1535,1537,1509,1800,33,10.2,0,55,23.68,1.91,1,-,0,14,4
2.895,ev0/lm0,0.33,0.20,2.21,0.61,-0.50,-0.41,90.0,0.027,0.225,0.0839,7.57,73,0.12,0,0,-1,0.000,0.000,-2.092,8.105,1233,1531,1538,1504,1800,33,11.4,0,55,23.68,2.84,1,-,0,14,4
2.996,ev0/lm0,0.35,0.04,2.18,0.61,-0.40,-0.23,90.0,0.020,0.151,0.0820,7.67,75,0.09,0,0,-1,0.000,0.000,-1.994,7.010,1225,1528,1543,1504,1800,33,12.3,0,55,23.61,3.73,1,-,0,14,4
3.096,ev0/lm0,0.38,-0.13,2.19,0.63,-0.29,0.02,90.0,0.014,0.119,0.0811,7.78,78,0.08,0,0,-1,0.000,0.000,-1.927,5.597,1211,1523,1550,1503,1800,33,9.9,0,55,23.58,3.82,1,-,0,14,4
3.196,ev0/lm0,0.42,-0.25,2.22,0.65,-0.16,0.23,90.0,0.007,0.087,0.0802,7.92,80,0.08,0,0,-1,0.000,0.000,-1.874,4.664,1201,1514,1557,1502,1800,33,10.9,0,55,23.58,3.82,1,-,0,14,4
3.297,ev0/lm0,0.50,-0.39,2.25,0.67,-0.03,0.35,90.0,-0.007,0.053,0.0795,7.97,83,0.07,0,0,-1,0.000,0.000,-1.915,3.384,1198,1503,1559,1500,1800,33,12.6,0,55,23.59,4.10,1,-,0,14,4
3.397,ev0/lm0,0.57,-0.47,2.26,0.68,0.10,0.30,90.0,-0.012,0.025,0.0793,8.00,85,0.07,0,0,-1,0.000,0.000,-1.925,2.563,1208,1492,1556,1498,1800,33,10.5,0,55,23.63,4.30,1,-,0,14,4
3.499,ev0,0.64,-0.45,2.25,0.66,0.23,0.21,90.0,-0.027,-0.008,0.0792,8.20,85,0.07,0,3,-1,0.000,0.000,-1.925,2.563,1221,1483,1549,1496,1800,33,11.1,0,55,23.63,4.72,1,-,0,14,4
3.599,ev0,0.70,-0.42,2.20,0.61,0.34,0.09,90.0,-0.033,-0.021,0.0798,8.06,85,0.07,0,5,-1,0.000,0.000,-1.925,2.563,1237,1476,1542,1494,1800,33,12.4,0,55,23.61,5.12,1,-,0,14,4
3.699,ev0,0.78,-0.42,2.18,0.57,0.46,0.12,90.0,-0.043,-0.029,0.0807,8.03,86,0.08,0,7,-1,0.000,0.000,-1.970,2.140,1241,1470,1537,1492,1800,33,10.4,0,53,23.56,5.60,1,-,0,14,4
3.801,ev0,0.84,-0.37,2.20,0.51,0.59,0.29,91.0,-0.051,-0.007,0.0822,7.97,86,0.08,0,9,-1,0.000,0.000,-1.970,2.140,1234,1463,1533,1494,1800,33,10.5,0,53,23.56,5.51,1,-,0,14,4
3.901,ev0,0.96,-0.31,2.24,0.45,0.71,0.59,91.0,-0.053,0.019,0.0840,7.83,87,0.13,0,11,-1,0.000,0.000,-2.156,1.985,1208,1453,1531,1491,1800,33,11.2,0,53,23.49,5.11,1,-,0,14,4
4.002,ev0/lm0,1.06,-0.23,2.31,0.38,0.82,0.84,91.0,-0.056,0.051,0.0860,7.57,88,0.09,0,12,-1,0.000,0.000,-2.282,1.949,1182,1440,1529,1488,1800,33,11.5,0,53,23.51,4.69,1,-,0,14,5
4.102,ev0/lm0,1.16,-0.11,2.39,0.30,0.91,0.92,91.0,-0.060,0.090,0.0883,7.35,91,0.03,0,12,-1,0.000,0.000,-2.446,2.187,1170,1432,1524,1485,1800,33,9.6,0,53,23.51,3.95,1,-,0,14,5
4.203,ev0/lm0,1.16,0.02,2.41,0.19,0.98,0.72,92.0,-0.062,0.125,0.0910,7.05,93,0.04,0,12,-1,0.000,0.000,-2.391,2.596,1180,1434,1515,1489,1800,33,9.6,0,53,23.61,3.33,1,-,0,14,5
4.304,ev0/lm0,1.27,0.24,2.39,0.12,1.04,0.35,92.0,-0.062,0.153,0.0934,6.90,96,0.06,0,12,-1,0.000,0.000,-2.644,3.578,1202,1442,1509,1485,1800,33,10.5,0,53,23.68,3.11,1,-,0,14,5
4.404,ev0/lm0,1.24,0.40,2.35,0.00,1.08,0.02,92.0,-0.064,0.186,0.0966,6.71,98,0.07,0,12,-1,0.000,0.000,-2.576,4.215,1221,1448,1502,1485,1800,33,10.2,0,53,23.68,2.88,1,-,0,14,5
4.506,ev0/lm0,1.27,0.59,2.39,-0.10,1.12,-0.06,93.0,-0.059,0.228,0.1005,6.60,101,0.06,0,12,-1,0.000,0.000,-2.673,4.897,1221,1448,1498,1487,1800,
