t,s,gate,x,y,z,vx,vy,vz,z_target,vz_ff,ax_des,ay_des,cos_tilt,wx,wy,a_z_cmd,thrust_cmd,roll,pitch,throttle,yaw,m_mean,m_min,m_max
0.181,0.00,0,0.298,-0.171,-0.327,0.000,0.000,0.000,-0.257,0.000,-1.15,1.27,1.000,-5.18,-4.40,0.00,0.00,1500,1500,1250,1500,
0.382,0.00,0,0.251,-0.241,-0.733,0.000,0.000,0.000,-0.592,0.000,-0.96,1.55,1.000,0.93,-0.68,0.00,0.00,1500,1500,1250,1500,
0.583,0.00,0,0.236,-0.279,-0.994,0.000,0.000,0.000,-0.794,0.000,-0.90,1.70,1.000,0.21,-0.21,0.00,0.00,1500,1500,1250,1500,
0.785,0.00,0,0.251,-0.255,-0.934,0.000,0.000,0.000,-0.734,0.000,-0.97,1.61,1.000,0.19,-0.03,0.00,0.00,1500,1500,1250,1500,
0.986,0.00,0,0.252,-0.204,1.106,-0.052,0.060,5.871,1.306,0.000,-0.76,1.16,1.000,0.07,0.02,-21.67,0.00,1333,1722,1027,1500,
1.187,0.00,0,0.310,-0.094,1.929,-0.207,0.282,4.199,2.129,0.000,-0.37,-0.16,0.944,-17.28,-27.65,-14.96,0.00,1411,1460,1011,1500,
1.387,0.00,0,0.250,-0.020,2.056,-0.354,0.405,1.864,2.256,0.000,0.46,-0.95,0.985,12.27,23.96,-5.60,4.27,1534,1419,1101,1517,
1.589,0.00,0,0.142,0.368,2.003,-0.405,0.393,0.032,2.203,0.000,1.09,-2.45,0.991,2.67,5.39,1.74,11.66,1528,1423,1268,1524,
1.790,0.00,0,-0.041,0.449,2.121,-0.447,0.167,0.366,2.321,0.000,1.99,-1.88,0.990,6.56,1.08,0.43,10.34,1565,1433,1243,1526,
1.991,0.00,0,-0.160,0.450,2.177,-0.272,-0.155,1.040,2.377,0.000,1.77,-0.59,0.986,6.77,-0.99,-2.25,7.67,1582,1471,1188,1522,
2.192,0.75,0,-0.241,0.542,1.814,-0.068,-0.253,-0.312,2.014,0.000,0.31,1.34,0.996,-6.30,-14.92,3.00,12.87,1509,1537,1288,1525,
2.393,0.75,0,-0.115,0.390,1.706,0.098,-0.110,0.071,1.906,0.000,0.12,1.37,0.998,-3.84,-4.08,1.67,11.50,1504,1543,1262,1517,
2.594,0.75,0,-0.023,0.277,1.866,0.185,0.097,1.092,2.066,0.000,-0.01,1.38,0.997,-1.27,-2.57,-2.39,7.44,1498,1566,1183,1511,
2.797,0.75,0,0.086,0.173,1.971,0.194,0.328,0.949,2.171,0.000,-0.10,1.38,0.994,-0.77,-2.84,-1.80,8.06,1495,1561,1194,1508,
2.998,0.75,0,0.106,0.191,2.078,0.144,0.557,0.469,2.278,0.000,-1.30,-0.35,0.994,-0.72,-0.07,0.14,10.01,1454,1486,1232,1504,
3.199,0.75,0,0.186,0.328,2.272,0.067,0.742,0.715,2.472,0.000,-0.84,-1.09,0.999,-2.60,8.43,-0.83,8.99,1468,1456,1213,1502,
3.400,0.75,0,0.265,0.586,2.543,-0.067,0.717,1.047,2.709,0.000,-0.33,-1.25,0.997,-0.02,5.15,-2.44,7.39,1485,1440,1182,1503,
3.601,1.00,0,0.178,0.761,2.738,-0.171,0.604,0.785,2.834,0.000,0.80,-0.51,0.996,2.62,3.54,-2.01,7.82,1537,1478,1189,1502,
3.802,1.25,0,0.024,0.860,2.806,-0.228,0.538,0.282,2.832,0.000,1.27,0.54,0.998,7.40,-3.80,-0.63,9.20,1548,1522,1217,1507,
4.003,1.25,0,-0.111,0.939,2.965,-0.147,0.584,0.416,2.920,0.000,1.34,0.34,0.997,2.16,-3.84,-1.80,8.04,1559,1517,1194,1512,
4.204,1.50,0,-0.099,1.064,3.154,0.005,0.662,0.566,3.039,0.000,0.94,-0.36,0.994,2.16,-0.99,-3.04,6.81,1550,1483,1169,1512,
4.408,1.75,0,-0.111,1.240,3.241,0.137,0.713,0.125,3.055,0.000,0.07,-0.46,0.995,-5.36,2.55,-1.93,7.91,1504,1479,1190,1509,
4.609,1.75,0,0.068,1.315,3.294,0.206,0.700,-0.247,3.094,0.000,0.62,-0.28,0.999,-4.17,0.77,-0.59,9.24,1525,1491,1217,1500,
4.810,1.75,0,0.017,1.361,3.328,0.212,0.687,-0.145,3.128,0.000,0.76,-0.28,0.998,2.65,-1.22,-1.02,8.81,1532,1491,1208,1502,
5.011,2.00,0,0.055,1.439,3.319,0.268,0.686,0.005,3.119,0.000,0.53,0.41,0.998,-0.09,-0.33,-1.63,8.19,1522,1519,1196,1501,
5.212,2.00,0,0.119,1.529,3.181,0.308,0.702,-0.309,2.981,0.000,0.22,0.46,0.999,-0.73,-3.89,-0.40,9.42,1507,1518,1220,1499,
5.413,2.00,0,0.197,1.594,3.089,0.338,0.792,-0.365,2.889,0.000,-0.11,0.45,0.999,-1.78,-1.71,-0.20,9.62,1495,1516,1224,1496,
5.614,2.00,0,0.388,1.664,3.121,0.347,0.886,0.057,2.921,0.000,-0.72,0.43,1.000,-1.19,-0.24,-1.90,7.91,1467,1518,1191,1493,
5.815,2.25,0,0.423,1.810,3.139,0.272,0.988,0.081,2.939,0.000,-0.60,0.29,0.999,-4.15,-0.38,-2.02,7.80,1472,1512,1188,1492,
