t,s,gate,x,y,z,vx,vy,vz,z_target,vz_ff,ax_des,ay_des,cos_tilt,wx,wy,a_z_cmd,thrust_cmd,roll,pitch,throttle,yaw,m_mean,m_min,m_max
0.181,0.00,0,0.944,-0.143,-0.261,0.000,0.000,0.000,-0.190,0.000,-3.74,1.16,1.000,1.97,0.31,0.00,0.00,1500,1500,1250,1500,
0.382,0.00,0,0.952,-0.247,-0.267,0.000,0.000,0.000,-0.127,0.000,-3.77,1.58,1.000,-1.38,0.19,0.00,0.00,1500,1500,1250,1500,
0.584,0.00,0,0.956,-0.271,-0.397,0.000,0.000,0.000,-0.186,0.000,-3.79,1.67,1.000,0.47,-0.47,0.00,0.00,1500,1500,1250,1500,
0.785,0.00,0,0.937,-0.261,-0.218,0.000,0.000,0.000,-0.067,0.000,-3.71,1.63,1.000,0.12,0.35,0.00,0.00,1500,1500,1250,1500,
0.985,0.00,0,1.028,-0.193,0.720,-0.000,0.042,3.622,0.801,0.000,-2.45,0.72,0.990,-12.85,-6.27,-13.75,0.00,1131,1588,1056,1500,
1.187,0.00,0,0.673,0.306,1.204,-0.304,0.168,2.238,1.214,0.000,-1.44,-1.31,0.886,-25.01,-8.59,-8.85,1.09,1226,1293,1040,1500,
1.388,0.00,0,0.626,0.884,1.188,-0.560,0.217,0.326,1.255,0.000,-0.23,-3.82,0.892,30.65,16.98,-0.69,10.23,1470,1361,1229,1524,
1.589,0.00,0,0.651,1.043,0.979,-0.656,0.067,-0.977,1.116,0.000,0.06,-3.85,0.963,13.63,1.88,5.17,15.56,1487,1411,1335,1526,
1.790,0.00,0,0.617,0.742,0.861,-0.785,-0.324,0.098,1.054,0.000,0.71,-1.08,0.998,9.15,-2.29,1.39,11.23,1517,1462,1256,1528,
1.990,0.00,0,0.533,0.388,0.680,-0.732,-0.514,0.576,0.929,0.000,0.84,1.09,0.998,3.89,-6.79,0.00,9.83,1535,1536,1230,1523,
2.191,0.00,0,0.464,0.175,-0.795,-0.656,-0.420,-4.513,-0.616,0.000,0.81,1.57,0.999,1.06,-4.14,0.00,0.00,1500,1500,1250,1500,
2.392,0.00,0,0.335,0.104,-0.352,-0.633,-0.312,-0.851,-0.244,0.000,1.23,1.42,1.000,-1.62,1.19,0.00,0.00,1500,1500,1250,1500,
2.593,0.00,0,0.415,0.056,0.924,-0.555,-0.203,3.561,0.962,0.091,0.98,1.42,0.993,30.05,-29.88,-13.45,0.00,1734,1720,1035,1500,
2.794,0.50,0,0.621,0.270,1.507,-0.423,-0.021,2.678,1.475,0.102,-0.07,1.73,0.925,3.54,-13.12,-10.51,0.00,1541,1808,1035,1500,
2.997,0.50,0,0.568,0.365,1.600,-0.421,0.239,0.755,1.497,0.102,-0.03,1.73,0.892,-5.41,-14.26,-3.47,7.11,1516,1594,1164,1533,
3.198,0.50,0,0.509,0.364,1.398,-0.447,0.423,-0.962,1.351,0.102,1.50,-0.68,0.966,5.20,27.72,3.90,14.20,1537,1478,1305,1524,
3.398,0.50,0,0.505,0.443,1.132,-0.301,0.584,-0.960,1.156,0.102,0.12,-1.54,0.997,-2.55,10.56,4.52,14.38,1500,1462,1316,1518,
3.599,0.50,0,0.509,0.544,1.212,-0.189,0.602,-0.123,1.305,0.102,-0.76,-1.52,1.000,-3.77,6.53,1.81,11.63,1473,1455,1266,1514,
3.800,0.50,0,0.586,0.608,0.715,-0.202,0.519,-0.359,0.879,0.102,-0.97,-1.42,0.998,-2.58,1.05,3.40,13.24,1472,1463,1296,1508,
4.001,0.75,0,0.633,0.774,0.157,-0.266,0.358,-6.360,0.391,0.164,-0.13,1.73,0.997,-0.54,0.56,12.00,19.62,1500,1528,1450,1507,
4.202,0.75,0,0.598,0.882,-2.684,-0.344,0.296,-7.690,-2.474,0.000,-1.46,-0.93,1.000,2.04,-9.51,0.00,0.00,1500,1500,1250,1500,
4.403,0.75,0,0.522,0.939,-2.507,-0.399,0.275,6.798,-2.367,0.000,-1.10,-1.34,1.000,0.33,-0.30,-25.83,0.00,1500,1500,1000,1500,
4.604,1.00,0,0.561,1.050,0.836,-0.417,0.281,8.582,0.905,0.173,1.30,0.06,1.000,1.85,-0.52,-32.90,0.00,1759,1501,1025,1500,
4.804,1.50,0,0.638,1.285,1.742,-0.408,0.277,3.356,1.741,0.164,-0.01,1.73,0.972,3.46,-36.41,-12.67,0.00,1522,1810,1035,1500,
5.005,1.75,0,0.775,1.725,1.545,-0.283,0.428,0.899,1.474,0.164,-0.29,-0.31,0.917,-20.53,-16.58,-3.47,6.91,1482,1484,1159,1508,
5.206,1.99,0,0.730,1.970,1.264,-0.261,0.721,-0.508,1.263,0.172,-0.72,-0.94,0.983,-1.48,29.71,2.82,12.85,1478,1475,1284,1506,
5.407,1.99,0,0.728,2.087,0.897,-0.275,0.837,-0.838,0.966,0.172,-0.86,-1.38,0.996,-5.27,8.34,4.77,14.65,1476,1468,1321,1506,
5.608,2.24,0,0.739,2.268,0.928,-0.373,1.024,1.236,1.068,0.177,-0.44,-1.67,0.999,-0.77,10.25,-2.86,6.96,1471,1418,1175,1505,
5.809,2.24,0,0.670,2.508,-1.087,-0.424,0.969,-6.110,-0.905,0.155,-0.22,-1.72,0.998,-0.93,4.64,0.00,0.00,1500,1500,1250,1500,
6.010,2.24,0,0.578,2.695,-1.750,-0.466,0.902,-1.503,-1.638,0.000,-0.20,-1.72,1.000,2.67,-3.68,0.00,0.00,1500,1500,1250,1500,
6.211,2.74,0,0.564,2.880,0.932,-0.445,0.887,6.029,0.973,0.135,0.64,-1.09,1.000,0.89,-0.37,-23.08,0.00,1630,1276,1024,1500,
6.412,3.24,0,0.582,3.072,2.019,-0.410,0.889,3.435,1.990,0.144,0.98,-0.58,0.973,19.15,23.35,-13.30,0.00,1705,1375,1022,1500,
6.613,3.49,0,0.700,3.318,2.046,-0.291,0.851,1.141,1.946,0.144,-0.00,-0.41,0.931,16.74,0.35,-4.76,5.42,1499,1471,1124,1498,
6.814,3.74,0,0.591,3.505,1.917,-0.233,0.821,-0.503,1.747,0.135,0.21,0.03,0.988,-8.22,-8.87,1.13,11.07,1507,1500,1250,1510,
7.015,3.74,0,0.615,3.571,1.671,-0.112,0.783,-1.070,1.515,0.135,-0.60,0.25,0.998,-3.63,-4.63,3.51,13.34,1484,1508,1296,1509,
7.216,3.74,0,0.884,3.807,1.331,-0.036,0.802,-0.935,1.246,0.135,-1.73,-0.08,1.000,-2.79,-2.98,3.59,13.40,1454,1502,1300,1493,
7.418,3.99,0,0.945,3.957,0.838,-0.112,0.878,-1.185,0.823,0.132,-1.72,-0.22,1.000,-1.76,-0.59,5.21,15.02,1459,1497,1329,1485,
