t,phase_or_event,x,y,z,vx,vy,vz,yaw_deg,det_x,det_y,det_area,det_range,fixes,fix_res,rej,unm,cross_ev,cross_lat,cross_dz,fix_cx_sum,fix_al_sum,throttle,roll,pitch,yaw,arm,att_hz,rtt_ms,timeouts,cam_fps,vbat,el_deg,vert_live,commit_why,alt_gated,alt_rejected,cam_rej
10.459,ev0/lm0,0.53,2.81,2.00,-0.25,-2.24,0.09,87.0,-0.064,0.267,0.1924,3.33,240,0.22,0,8,-1,0.000,0.000,-2.400,147.168,1223,1463,1434,1488,1800,33,9.8,0,54,23.10,5.87,0,size,0,34,13
10.560,ev0/lm0,0.42,2.94,2.01,-0.36,-2.28,0.07,88.0,-0.038,0.294,0.1853,3.41,243,0.20,0,8,-1,0.000,0.000,-2.263,150.592,1225,1494,1424,1496,1800,33,10.3,0,54,23.10,6.73,0,size,0,34,13
10.660,ev0/lm0,0.50,2.94,1.99,-0.40,-2.33,-0.02,88.0,-0.044,0.318,0.1871,3.31,245,0.23,0,8,-1,0.000,0.000,-2.473,152.902,1232,1489,1432,1493,1800,33,11.5,0,54,23.11,6.78,0,size,0,34,13
10.761,ev0/lm0,0.39,3.02,1.95,-0.46,-2.39,-0.14,88.0,-0.009,0.335,0.1868,3.44,248,0.21,0,8,-1,0.000,0.000,-2.345,155.980,1241,1514,1434,1498,1800,33,10.7,0,54,23.10,6.68,0,size,0,34,13
10.861,ev0/lm0,0.03,3.04,1.90,-0.57,-2.45,-0.22,88.0,0.066,0.340,0.1871,3.19,250,0.34,0,8,-1,0.000,0.000,-1.762,158.312,1251,1575,1444,1514,1800,33,10.9,0,54,23.10,6.61,0,size,0,34,14
10.962,ev0/lm0,-0.16,3.11,1.88,-0.63,-2.50,-0.21,88.0,0.117,0.338,0.1888,3.45,253,0.22,0,8,-1,0.000,0.000,-1.455,161.148,1255,1607,1444,1524,1800,33,12.1,0,54,23.08,6.28,0,size,0,34,14
11.062,ev0/lm0,-0.26,3.03,1.88,-0.60,-2.56,-0.09,88.0,0.138,0.336,0.1878,3.56,255,0.14,0,8,-1,0.000,0.000,-1.334,162.822,1246,1621,1461,1528,1800,33,9.8,0,54,23.04,5.81,0,size,0,34,14
11.163,ev0/lm0,-0.21,3.00,1.92,-0.47,-2.61,0.06,87.0,0.131,0.300,0.1943,3.54,258,0.15,0,8,-1,0.000,0.000,-1.447,165.247,1230,1604,1470,1522,1800,33,11.0,0,54,23.04,5.50,0,size,0,34,14
11.263,ev0/lm0,-0.24,2.92,1.94,-0.32,-2.65,0.17,87.0,0.119,0.271,0.1953,3.55,260,0.15,0,8,-1,0.000,0.000,-1.409,166.985,1218,1589,1486,1523,1800,33,12.3,0,54,23.03,5.32,0,size,0,34,14
11.364,ev0/lm0,-0.20,2.93,1.94,-0.15,-2.66,0.12,87.0,0.106,0.250,0.1980,3.52,263,0.16,0,8,-1,0.000,0.000,-1.438,169.824,1219,1556,1484,1521,1800,33,10.1,0,57,23.06,4.82,0,size,0,34,14
11.465,ev0/lm0,-0.18,2.86,1.92,0.01,-2.66,-0.00,86.0,0.090,0.239,0.2016,3.56,265,0.17,0,8,-1,0.000,0.000,-1.417,171.766,1227,1528,1494,1516,1800,33,10.5,0,57,23.06,4.35,0,size,0,34,14
11.565,ev0/lm0,-0.11,2.88,1.88,0.13,-2.64,-0.17,86.0,0.070,0.235,0.2079,3.56,268,0.17,0,8,-1,0.000,0.000,-1.458,174.635,1239,1500,1487,1513,1800,33,11.6,0,57,23.10,4.01,0,size,0,34,14
11.665,ev0/lm0,-0.06,2.81,1.87,0.23,-2.61,-0.22,85.0,0.056,0.231,0.2868,3.58,270,0.16,0,8,-1,0.000,0.000,-1.464,176.518,1244,1479,1492,1507,1800,33,10.1,0,57,23.08,3.68,0,size,0,34,14
11.766,ev0/lm0,-0.10,2.86,1.88,0.27,-2.58,-0.16,85.0,0.044,0.233,0.2883,3.58,273,0.17,0,8,-1,0.000,0.000,-1.275,179.448,1239,1480,1480,1509,1800,33,10.0,0,57,23.08,3.77,0,size,0,34,14
11.866,ev0/lm0,0.34,2.76,1.92,0.38,-2.54,-0.01,85.0,-0.080,0.242,0.2877,3.49,275,0.50,0,8,-1,0.000,0.000,-2.011,181.117,1235,1399,1481,1489,1800,33,11.9,0,57,23.04,3.80,0,size,0,34,16
11.967,ev0/lm0,0.58,2.83,1.95,0.42,-2.50,0.08,85.0,-0.112,0.236,0.2876,3.51,278,0.18,0,8,-1,0.000,0.000,-2.379,184.300,1236,1359,1463,1478,1800,33,10.5,0,57,23.04,3.87,0,size,0,34,16
12.067,ev0/lm0,0.67,2.81,1.98,0.32,-2.47,0.15,85.0,-0.125,0.210,0.2886,3.41,280,0.20,0,8,-1,0.000,0.000,-2.489,186.510,1231,1357,1461,1474,1800,33,10.7,0,57,23.04,4.52,0,size,0,34,16
12.168,ev0/lm0,0.64,2.91,2.01,0.11,-2.46,0.19,86.0,-0.094,0.188,0.2884,3.48,283,0.19,0,8,-1,0.000,0.000,-2.407,189.935,1222,1390,1447,1479,1800,33,12.4,0,57,23.03,5.64,0,size,0,34,16
12.269,ev0/lm0,0.62,2.88,2.01,-0.11,-2.46,0.15,87.0,-0.114,0.196,0.2025,3.25,285,0.19,0,8,-1,0.000,0.000,-2.395,192.103,1219,1425,1454,1483,1800,33,10.6,0,57,23.06,5.96,0,size,0,34,16
12.369,ev0/lm0,0.74,3.01,2.01,-0.26,-2.47,0.06,88.0,-0.101,0.212,0.1956,3.25,288,0.20,0,8,-1,0.000,0.000,-2.683,195.739,1227,1432,1439,1481,1800,33,11.2,0,57,23.06,6.59,0,size,0,34,16
12.469,ev0/lm0,0.70,2.99,1.94,-0.41,-2.49,-0.14,88.0,-0.085,0.236,0.1906,3.26,290,0.19,0,8,-1,0.000,0.000,-2.690,197.996,1240,1464,1450,1483,1800,33,12.1,0,57,23.08,6.75,0,size,0,34,16
12.570,ev0/lm0,0.56,3.07,1.89,-0.58,-2.55,-0.25,89.0,-0.062,0.257,0.1900,3.28,293,0.19,0,8,-1,0.000,0.000,-2.560,201.240,1248,1505,1450,1493,1800,33,9.3,0,57,23.06,6.80,0,size,0,34,16
12.670,ev0/lm0,0.53,3.02,1.87,-0.67,-2.61,-0.24,89.0,-0.037,0.274,0.1893,3.32,295,0.18,0,8,-1,0.000,0.000,-2.634,203.280,1247,1521,1465,1494,1800,33,10.8,0,57,23.06,6.55,0,size,0,34,16
12.771,ev0/lm0,0.43,3.05,1.90,-0.73,-2.66,-0.09,89.0,-0.010,0.286,0.1923,3.39,298,0.17,0,8,-1,0.000,0.000,-2.577,206.158,1236,1545,1468,1499,1800,33,12.0,0,57,23.03,6.06,0,size,0,34,16
12.871,ev0/lm0,0.28,2.96,1.91,-0.76,-2.69,0.02,89.0,0.046,0.287,0.1952,3.55,300,0.17,0,8,-1,0.000,0.000,-2.432,207.966,1229,1572,1484,1506,1800,33,9.8,0,57,23.00,5.43,0,size,0,34,16
12.971,ev0/lm0,-0.42,3.06,1.90,-0.90,-2.68,0.04,89.0,0.156,0.283,0.2021,3.55,303,0.25,0,8,-1,0.000,0.000,-1.221,210.515,1251,1682,1474,1539,1800,33,11.0,0,57,23.00,4.21,0,size,0,34,16
13.072,ev0/lm0,-0.38,2.93,1.87,-0.78,-2.69,-0.01,89.0,0.163,0.239,0.2840,3.62,305,0.20,0,8,-1,0.000,0.000,-1.402,212.145,1248,1660,1491,1536,1800,33,11.7,0,57,23.00,4.11,0,size,0,34,16
13.172,ev0/lm0,-0.32,2.93,1.86,-0.56,-2.71,0.01,88.0,0.156,0.193,0.2929,3.48,308,0.19,0,8,-1,0.000,0.000,-1.531,214.909,1238,1626,1495,1530,1800,33,10.3,0,57,22.96,4.16,0,size,0,34,16
13.273,ev0/lm0,-0.40,2.89,1.85,-0.33,-2.71,0.03,87.0,0.155,0.171,0.2972,3.41,310,0.20,0,8,-1,0.000,0.000,-1.395,217.151,1232,1606,1501,1529,1800,33,10.9,0,57,22.96,3.51,0,size,0,34,16
13.373,ev0/lm0,-0.37,2.96,1.84,-0.11,-2.69,0.04,87.0,0.132,0.160,0.3017,3.41,313,0.19,0,8,-1,0.000,0.000,-1.362,220.494,1227,1573,1486,1528,1800,33,11.7,0,53,22.98,3.66,0,size,0,34,16
13.473,ev0/lm0,-0.32,2.91,1.86,0.10,-2.66,0.04,86.0,0.106,0.171,0.2991,3.44,315,0.19,0,8,-1,0.000,0.000,-1.365,222.642,1224,1536,1489,1523,1800,33,11.1,0,53,23.00,3.76,0,size,0,34,16
13.575,ev0/lm0,-0.15,2.92,1.91,0.28,-2.64,0.07,85.0,0.071,0.192,0.2955,3.52,318,0.17,0,8,-1,0.000,0.000,-1.551,225.664,1221,1483,1478,1511,1800,33,9.8,0,53,23.00,3.98,0,size,0,34,16
13.675,ev0/lm0,-0.07,2.84,1.91,0.37,-2.62,0.02,85.0,0.042,0.221,0.2920,3.59,320,0.16,0,8,-1,0.000,0.000,-1.588,227.488,1226,1458,1486,1507,1800,33,11.8,0,53,23.03,3.88,0,size,0,34,16
13.776,ev0/lm0,0.01,2.86,1.92,0.41,-2.60,-0.04,84.0,0.028,0.249,0.2886,3.58,323,0.17,0,8,-1,0.000,0.000,-1.599,230.316,1232,1443,1477,1501,1800,33,10.9,0,53,23.05,3.66,0,size,0,34,16
13.877,ev0/lm0,0.28,2.87,1.94,0.44,-2.58,-0.05,84.0,,,,,325,0.30,0,8,-1,0.000,0.000,-1.971,233.046,1238,1403,1470,1488,1800,33,9.9,0,53,23.05,,0,,0,34,18
13.977,ev0/lm0,0.66,2.93,1.98,0.45,-2.55,-0.01,84.0,-0.107,0.233,0.2921,3.50,328,0.17,0,8,-1,0.000,0.000,-2.573,236.165,1246,1352,1454,1471,1800,33,11.9,0,53,23.03,4.24,0,size,0,34,18
14.078,ev0/lm0,0.65,2.89,2.00,0.30,-2.55,0.05,85.0,-0.134,0.221,0.2069,3.28,330,0.19,0,8,-1,0.000,0.000,-2.512,238.274,1236,1368,1462,1475,1800,33,10.5,0,53,23.00,4.96,0,size,0,34,18
14.178,ev0/lm0,0.69,3.00,2.01,0.10,-2.56,0.09,86.0,-0.132,0.204,0.2036,3.19,333,0.23,0,8,-1,0.000,0.000,-2.584,241.851,1230,1387,1450,1476,1800,33,10.0,0,53,23.00,5.46,0,size,0,34,18
14.279,ev0/lm0,0.72,2.99,2.04,-0.11,-2.58,0.14,86.0,-0.119,0.203,0.2029,3.17,335,0.22,0,8,-1,0.000,0.000,-2.655,244.238,1222,1411,1455,1475,1800,33,11.7,0,53,23.00,5.98,0,size,0,34,18
14.379,ev0/lm0,0.66,3.08,2.05,-0.29,-2.59,0.09,87.0,-0.094,0.210,0.2030,3.24,338,0.19,0,8,-1,0.000,0.000,-2.622,247.684,1223,1448,1446,1481,1800,33,10.8,0,57,23.01,6.41,0,size,0,34,18
14.479,ev0/lm0,0.64,3.06,2.04,-0.45,-2.61,0.01,88.0,-0.089,0.225,0.2019,3.15,340,0.20,0,8,-1,0.000,0.000,-2.671,250.049,1227,1474,1455,1486,1800,33,9.6,0,57,23.01,6.60,0,size,0,34,18
14.580,ev0/lm0,0.62,3.15,2.01,-0.56,-2.64,-0.09,88.0,-0.068,0.247,0.2020,3.16,343,0.19,0,8,-1,0.000,0.000,-2.755,253.461,1235,1494,1450,1487,1800,33,12.1,0,57,23.03,6.45,0,size,0,34,18
14.680,ev0/lm0,0.40,3.07,2.00,-0.68,-2.70,-0.12,89.0,-0.042,0.267,0.2040,3.19,345,0.21,0,8,-1,0.000,0.000,-2.471,255.375,1238,1542,1469,1501,1800,33,9.9,0,57,23.01,6.60,0,size,0,34,18
14.781,ev0/lm0,0.43,3.11,1.99,-0.70,-2.75,-0.11,89.0,-0.002,0.278,0.2020,3.32,348,0.16,0,8,-1,0.000,0.000,-2.650,258.416,1237,1540,1471,1499,1800,33,9.4,0,57,23.01,5.97,0,size,0,34,18
14.881,ev0/lm0,0.18,3.11,1.98,-0.74,-2.77,-0.11,89.0,0.082,0.281,0.2155,3.14,350,0.28,0,8,-1,0.000,0.000,-2.305,261.033,1240,1579,1475,1511,1800,33,11.7,0,57,23.01,5.32,0,size,0,34,18
14.981,ev0/lm0,0.04,3.18,1.97,-0.70,-2.80,-0.06,89.0,0.078,0.264,0.2229,3.08,353,0.20,0,8,-1,0.000,0.000,-2.135,264.412,1238,1594,1469,1518,1800,33,10.6,0,57,22.99,4.97,0,size,0,34,18
15.082,ev0/lm0,-0.02,3.12,1.98,-0.60,-2.82,0.01,88.0,0.096,0.233,0.2247,3.18,355,0.19,0,8,-1,0.000,0.000,-2.096,266.532,1232,1592,1481,1517,1800,33,9.8,0,57,22.99,5.27,0,size,0,34,18
15.182,ev0/lm0,-0.25,3.15,1.99,-0.51,-2.82,0.09,88.0,0.138,0.210,0.2265,3.35,358,0.21,0,8,-1,0.000,0.000,-1.688,269.320,1229,1615,1478,1528,1800,33,12.1,0,57,22.99,5.15,0,size,0,34,18
15.283,ev0/lm0,-0.28,3.07,1.99,-0.36,-2.82,0.08,87.0,0.142,0.196,0.2289,3.31,360,0.17,0,8,-1,0.000,0.000,-1.650,271.252,1227,1598,1491,1526,1800,33,10.5,0,57,22.99,5.16,0,size,0,34,18
15.383,ev0/lm0,-0.29,3.11,1.98,-0.21,-2.82,0.02,87.0,0.135,0.183,0.2315,3.25,363,0.19,0,8,-1,0.000,0.000,-1.578,274.422,1229,1576,1484,1526,1800,33,9.9,0,54,22.99,4.87,0,size,0,34,18
15.483,ev0/lm0,-0.27,3.05,1.91,-0.07,-2.82,-0.13,86.0,0.115,0.168,0.2380,3.21,365,0.19,0,8,-1,0.000,0.000,-1.564,276.659,1238,1549,1492,1521,1800,33,12.2,0,54,23.01,5.05,0,size,0,34,18
15.584,ev0/lm0,-0.16,3.11,1.88,0.08,-2.81,-0.18,86.0,0.083,0.165,0.2426,3.20,368,0.21,0,8,-1,0.000,0.000,-1.647,280.112,1241,1513,1481,1517,1800,33,10.4,0,54,23.01,5.18,0,size,0,34,18
15.685,ev0/lm0,-0.05,3.04,1.87,0.22,-2.81,-0.18,85.0,0.049,0.172,0.2451,3.20,370,0.23,0,8,-1,0.000,0.000,-1.768,282.306,1240,1479,1487,1508,1800,33,9.5,0,54,23.01,5.29,0,size,0,34,18
15.785,ev0/lm0,0.16,3.10,1.88,0.34,-2.82,-0.11,85.0,-0.010,0.183,0.2488,3.11,373,0.26,0,8,-1,0.000,0.000,-2.029,285.806,1239,1433,1475,1498,1800,33,12.0,0,54,22.98,5.30,0,size,0,34,18
15.886,ev0/lm0,0.24,3.06,1.88,0.36,-2.80,-0.05,85.0,-0.037,0.204,0.2509,3.03,375,0.20,0,8,-1,0.000,0.000,-2.073,288.173,1236,1418,1477,1494,1800,33,10.4,0,54,22.96,4.96,0,size,0,34,18
15.987,ev0/lm0,0.39,3.16,1.87,0.34,-2.79,-0.03,85.0,-0.058,0.185,0.2575,2.95,378,0.25,0,8,-1,0.000,0.000,-2.252,291.940,1237,1401,1460,1487,1800,33,10.0,0,54,22.96,5.59,0,size,0,34,18
16.087,ev0/lm0,0.35,3.13,1.90,0.20,-2.78,0.01,85.0,-0.048,0.171,0.2501,2.98,380,0.23,0,8,-1,0.000,0.000,-2.114,294.399,1231,1424,1465,1489,1800,33,11.9,0,54,22.96,6.36,0,size,0,34,18
16.188,ev0/lm0,0.41,3.24,1.91,0.08,-2.78,0.04,86.0,-0.055,0.167,0.2539,2.92,383,0.24,0,8,-1,0.000,0.000,-2.187,298.220,1228,1431,1449,1490,1800,33,9.6,0,54,22.98,7.07,0,size,0,34,18
16.289,ev0/lm0,0.47,3.22,1.92,-0.04,-2.78,0.04,86.0,-0.072,0.168,0.2543,2.81,385,0.21,0,8,-1,0.000,0.000,-2.285,300.734,1227,1441,1454,1487,1800,33,8.5,0,54,22.98,7.14,0,size,0,34,18
16.389,ev0/lm0,0.50,3.34,1.92,-0.17,-2.80,0.01,86.0,-0.074,0.176,0.2522,2.77,388,0.23,0,8,-1,0.000,0.000,-2.356,304.677,1229,1457,1440,1485,1800,33,12.0,0,59,22.98,7.85,0,size,0,34,18
16.490,ev0/lm0,0.48,3.32,1.91,-0.29,-2.83,-0.05,87.0,-0.056,0.193,0.2544,2.80,390,0.22,0,8,-1,0.000,0.000,-2.368,307.230,1232,1476,1450,1490,1800,33,10.4,0,59,22.99,8.16,0,size,0,34,18
16.590,ev0/lm0,0.50,3.42,1.90,-0.37,-2.85,-0.10,87.0,-0.050,0.206,0.2544,2.78,393,0.21,0,8,-1,0.000,0.000,-2.474,311.035,1237,1486,1441,1489,1800,33,10.3,0,59,22.99,8.03,0,size,0,34,18
16.691,ev0/lm0,0.43,3.38,1.90,-0.45,-2.88,-0.13,87.0,-0.039,0.217,0.2557,2.77,395,0.21,0,8,-1,0.000,0.000,-2.419,313.502,1238,1507,1452,1492,1800,33,13.3,0,59,22.98,7.96,0,size,0,34,18
16.791,ev0/lm0,0.35,3.45,1.90,-0.53,-2.94,-0.08,88.0,-0.019,0.225,0.2583,2.81,398,0.20,0,8,-1,0.000,0.000,-2.344,317.054,1235,1529,1449,1500,1800,33,11.5,0,59,22.98,8.03,0,size,0,34,18
16.892,ev0/lm0,0.28,3.37,1.91,-0.56,-3.00,-0.02,88.0,0.017,0.239,0.2687,2.91,400,0.18,0,8,-1,0.000,0.000,-2.317,319.216,1230,1543,1469,1503,1800,33,9.9,0,59,22.98,7.83,0,size,0,34,18
16.993,ev0/lm0,0.20,3.38,1.92,-0.57,-3.05,0.03,88.0,0.035,0.243,0.2593,2.96,403,0.18,0,8,-1,0.000,0.000,-2.235,322.308,1226,1557,1475,1508,1800,33,12.3,0,59,22.98,6.97,0,size,0,34,18
17.093,ev0/lm0,0.14,3.29,1.91,-0.53,-3.07,-0.01,88.0,0.046,0.229,0.2627,3.00,405,0.18,0,8,-1,0.000,0.000,-2.194,324.405,1229,1558,1492,1510,1800,33,11.0,0,59,22.98,6.33,0,size,0,34,18
17.194,ev0/lm0,0.12,3.31,1.90,-0.46,-3.07,-0.05,88.0,0.053,0.183,0.2821,2.98,408,0.19,0,8,-1,0.000,0.000,-2.185,327.644,1232,1551,1489,1512,1800,33,9.8,0,59,22.98,6.28,0,size,0,34,18
17.294,ev0/lm0,0.07,3.24,1.88,-0.39,-3.06,-0.10,87.0,0.061,0.144,0.2918,2.97,410,0.20,0,8,-1,0.000,0.000,-2.142,329.944,1236,1546,1498,1510,1800,33,12.3,0,59,22.99,6.06,0,size,0,34,18
17.395,ev0/lm0,-0.01,3.30,1.87,-0.32,-3.04,-0.10,87.0,0.058,0.119,0.2607,2.95,413,0.20,0,8,-1,0.000,0.000,-1.987,333.435,1236,1548,1488,1514,1800,33,11.3,0,52,22.98,6.20,0,size,0,34,18
17.496,ev0/lm0,0.04,3.22,1.87,-0.22,-3.02,-0.08,87.0,0.051,0.104,0.2678,2.94,415,0.21,0,8,-1,0.000,0.000,-2.067,335.779,1233,1528,1494,1512,1800,33,10.0,0,52,22.98,6.30,0,size,0,34,18
17.597,ev0/lm0,0.09,3.28,1.81,-0.14,-3.00,-0.15,87.0,0.038,0.090,0.2724,2.91,418,0.21,0,8,-1,0.000,0.000,-2.123,339.411,1238,1509,1481,1509,1800,33,11.9,0,52,22.96,6.71,0,size,0,34,18
17.697,ev0/lm0,0.16,3.24,1.78,-0.06,-2.98,-0.18,86.0,0.008,0.090,0.2774,2.84,420,0.22,0,8,-1,0.000,0.000,-2.229,341.992,1241,1488,1483,1502,1800,33,11.1,0,52,22.96,6.94,0,size,0,34,18
17.798,ev0/lm0,0.21,3.32,1.76,-0.02,-2.97,-0.16,86.0,-0.006,0.097,0.2804,2.86,423,0.21,0,8,-1,0.000,0.000,-2.273,345.716,1240,1477,1471,1500,1800,33,10.1,0,52,22.96,7.01,0,size,0,34,18
17.898,ev0/lm0,0.33,3.28,1.77,0.00,-2.98,-0.08,86.0,-0.030,0.104,0.2831,2.80,425,0.24,0,8,-1,0.000,0.000,-2.457,348.267,1234,1456,1476,1494,1800,33,12.0,0,52,22.94,7.44,0,size,0,34,18
17.999,ev0/lm0,0.42,3.36,1.78,0.01,-2.97,-0.03,86.0,-0.051,0.090,0.2892,2.78,428,0.22,0,8,-1,0.000,0.000,-2.590,352.029,1232,1442,1462,1490,1800,33,11.3,0,52,22.94,7.74,0,size,0,34,18
18.099,ev0/lm0,0.46,3.32,1.79,-0.02,-2.98,-0.01,86.0,-0.058,0.078,0.2819,2.75,430,0.22,0,8,-1,0.000,0.000,-2.654,354.624,1230,1440,1468,1488,1800,33,9.6,0,52,22.94,8.55,0,size,0,34,18
18.201,ev0/lm0,0.49,3.41,1.78,-0.09,-3.01,-0.03,87.0,-0.064,0.068,0.2864,2.69,433,0.22,0,8,-1,0.000,0.000,-2.720,358.472,1232,1446,1461,1490,1800,33,10.8,0,52,22.94,8.98,0,size,0,34,18
18.301,ev0/lm0,0.59,3.38,1.77,-0.14,-3.02,-0.08,87.0,-0.071,0.060,0.2931,2.63,435,0.24,0,8,-1,0.000,0.000,-2.934,361.129,1236,1440,1466,1484,1800,33,11.2,0,52,22.96,9.52,0,size,0,34,18
18.402,ev0/lm0,0.77,3.55,1.75,-0.17,-3.03,-0.13,87.0,-0.115,0.053,0.3003,2.41,438,0.26,0,8,-1,0.000,0.000,-3.322,365.634,1243,1423,1445,1475,1800,33,10.1,0,52,22.96,9.77,0,size,0,34,18
18.502,ev0/lm0,0.72,3.55,1.72,-0.27,-3.05,-0.17,88.0,-0.103,0.047,0.3179,2.36,440,0.24,0,8,-1,0.000,0.000,-3.320,368.572,1244,1442,1451,1481,1800,33,12.0,0,52,22.94,10.16,0,size,0,34,18
18.603,ev0/lm0,0.71,3.68,1.72,-0.40,-3.08,-0.10,88.0,-0.086,0.049,0.3158,2.31,443,0.25,0,8,-1,0.000,0.000,-3.409,372.856,1238,1460,1436,1481,1800,33,11.7,0,52,22.92,10.80,0,size,0,34,18
18.703,ev0/lm0,0.66,3.67,1.74,-0.51,-3.12,-0.01,89.0,-0.064,0.061,0.3177,2.28,445,0.25,0,8,-1,0.000,0.000,-3.446,375.785,1230,1480,1442,1487,1800,33,10.0,0,52,22.92,11.27,0,size,0,34,18
18.804,ev0/lm0,0.45,3.75,1.78,-0.64,-3.16,0.08,89.0,0.013,0.087,0.3155,2.42,448,0.24,0,8,-1,0.000,0.000,-3.193,379.722,1223,1531,1435,1498,1800,33,10.7,0,52,22.92,11.57,0,size,0,34,18
18.905,ev0/lm0,0.24,3.69,1.80,-0.75,-3.21,0.09,90.0,0.043,0.110,0.3148,2.42,450,0.24,0,8,-1,0.000,0.000,-2.926,382.205,1225,1578,1451,1514,1800,33,11.0,0,52,22.96,11.47,0,size,0,34,18
19.005,ev0/lm0,0.16,3.75,1.81,-0.76,-3.27,0.04,89.0,0.093,0.136,0.3237,2.41,453,0.22,0,8,-1,0.000,0.000,-2.867,385.992,1230,1591,1454,1515,1800,33,9.8,0,52,22.96,10.67,0,size,0,34,18
19.106,ev0/lm0,-0.11,3.71,1.81,-0.76,-3.32,-0.01,89.0,0.153,0.125,0.3044,2.38,455,0.31,0,8,-1,0.000,0.000,-2.469,388.577,1240,1624,1468,1530,1800,33,10.5,0,52,22.97,10.04,0,size,0,34,18
19.206,ev0/lm0,-0.28,3.80,1.80,-0.69,-3.35,-0.07,89.0,0.174,0.099,0.3200,2.35,458,0.22,0,8,-1,0.000,0.000,-2.169,392.443,1247,1634,1463,1540,1800,33,10.9,0,52,22.97,9.64,0,size,0,34,18
19.307,ev0/lm0,-0.30,3.75,1.79,-0.52,-3.38,-0.08,88.0,0.178,0.033,0.3566,2.24,460,0.25,0,8,-1,0.000,0.000,-2.128,395.323,1243,1615,1474,1537,1800,33,9.9,0,52,22.97,9.83,0,size,0,34,18
19.407,ev0/lm0,-0.32,3.87,1.79,-0.33,-3.41,-0.03,87.0,0.158,-0.008,0.3680,2.17,463,0.24,0,8,-1,0.000,0.000,-1.971,399.730,1237,1596,1461,1536,1800,33,10.5,0,48,22.92,10.40,0,size,0,34,18
19.508,ev0/lm0,-0.26,3.82,1.78,-0.12,-3.43,0.01,86.0,0.123,-0.019,0.3771,2.15,465,0.26,0,8,-1,0.000,0.000,-1.992,402.732,1229,1560,1469,1529,1800,33,11.7,0,48,22.92,10.65,0,size,0,34,18
19.608,ev0/lm0,-0.12,3.90,1.78,0.07,-3.46,0.03,85.0,0.087,-0.008,0.3772,2.15,468,0.25,0,8,-1,0.000,0.000,-2.092,407.138,1225,1512,1457,1518,1800,33,10.3,0,48,22.92,11.10,0,size,0,34,18
19.708,ev0/lm0,-0.00,3.82,1.81,0.22,-3.49,0.05,85.0,0.026,0.025,0.3747,2.19,470,0.23,0,8,-1,0.000,0.000,-2.186,409.809,1223,1472,1470,1511,1800,33,10.4,0,48,22.94,11.08,0,size,0,34,18
19.809,ev0/lm0,0.25,3.86,1.80,0.33,-3.51,-0.03,84.0,-0.025,0.061,0.3592,2.23,473,0.24,0,8,-1,0.000,0.000,-2.503,413.904,1234,1422,1462,1493,1800,33,10.9,0,48,22.97,10.76,0,size,0,34,18
19.909,ev0/lm0,0.40,3.77,1.79,0.36,-3.52,-0.11,84.0,-0.085,0.083,0.3519,2.22,475,0.27,0,8,-1,0.000,0.000,-2.678,416.530,1243,1400,1475,1484,1800,33,9.9,0,48,22.97,9.88,0,size,0,34,18
20.010,ev0/lm0,0.75,3.84,1.77,0.37,-3.52,-0.16,84.0,-0.159,0.010,0.3953,2.21,478,0.31,0,8,-1,0.000,0.000,-3.234,420.591,1257,1359,1464,1464,1800,33,10.2,0,48,22.97,10.94,0,width_clipped,0,34,18
20.111,ev0/lm0,0.79,3.76,1.78,0.22,-3.51,-0.07,85.0,-0.155,-0.053,0.4076,2.20,480,0.23,0,8,-1,0.000,0.000,-3.303,423.243,1247,1365,1475,1465,1800,33,11.1,0,48,22.94,11.88,0,width_clipped,0,34,18
20.213,ev0/lm0,0.79,3.84,1.81,0.03,-3.48,0.05,86.0,-0.143,-0.096,0.4205,2.17,483,0.25,0,8,-1,0.000,0.000,-3.358,427.545,1233,1385,1462,1468,1800,33,9.1,0,48,22.94,12.40,0,both_edges,0,34,18
20.314,ev0/lm0,0.82,3.80,1.84,-0.17,-3.46,0.17,87.0,-0.129,-0.096,0.4686,2.13,485,0.25,0,8,-1,0.000,0.000,-3.468,430.472,1220,1404,1466,1471,1800,33,9.4,0,48,22.90,12.34,0,both_edges,0,34,18
20.414,ev0/lm0,0.83,3.90,1.85,-0.35,-3.45,0.19,88.0,-0.115,-0.096,0.4725,2.09,488,0.25,0,8,-1,0.000,0.000,-3.622,434.811,1217,1429,1451,1473,1800,33,11.4,0,50,22.90,12.74,0,both_edges,0,35,18
20.515,ev0/lm0,0.81,3.85,1.84,-0.53,-3.45,0.09,89.0,-0.098,-0.096,0.4762,2.05,490,0.26,0,8,-1,0.000,0.000,-3.721,437.703,1221,1459,1461,1478,1800,33,10.4,0,50,22.97,13.27,0,both_edges,0,35,18
20.615,ev0/lm0,0.79,3.96,1.80,-0.65,-3.46,-0.07,89.0,-0.086,-0.068,0.4360,2.03,493,0.26,0,8,-1,0.000,0.000,-3.880,442.157,1234,1482,1450,1478,1800,33,11.0,0,50,22.97,13.49,0,width_clipped,0,35,18
20.716,ev0/lm0,0.76,3.91,1.77,-0.74,-3.48,-0.20,90.0,-0.059,-0.029,0.4368,2.00,495,0.26,0,8,-1,0.000,0.000,-3.988,445.037,1243,1499,1461,1484,1800,33,13.4,0,50,22.97,13.32,0,size,0,35,18
