t,regime,gate_id,offx_raw,offx_sm,offy_sm,dist,des_roll,des_climb,lean,roll,alt
2.308,V-TRACK 0%,-1,0.109,0.128,-0.509,63.0,0.390,-0.15,0.450,0.286,-3.4
2.312,V-TRACK 0%,-1,0.109,0.119,-0.511,62.4,0.400,0.00,0.450,0.286,-3.4
2.316,V-TRACK 0%,-1,0.100,0.109,-0.515,64.4,0.400,-0.08,0.450,0.321,-3.3
2.320,V-TRACK 0%,-1,0.075,0.092,-0.520,65.4,0.400,-0.08,0.450,0.348,-3.3
2.324,V-TRACK 0%,-1,0.075,0.084,-0.523,66.0,0.400,0.00,0.450,0.348,-3.3
2.328,V-TRACK 0%,-1,0.075,0.079,-0.524,66.2,0.400,-0.08,0.450,0.374,-3.3
2.332,V-TRACK 0%,-1,0.041,0.041,-0.525,45.5,0.400,0.00,0.450,0.374,-3.3
2.336,V-TRACK 0%,-1,0.041,0.041,-0.536,66.5,0.400,0.00,0.450,0.388,-3.3
2.340,V-TRACK 0%,-1,0.041,0.041,-0.536,66.5,0.400,-0.08,0.450,0.392,-3.3
2.344,V-TRACK 0%,-1,0.031,0.036,-0.536,66.5,0.400,-0.08,0.450,0.392,-3.3
2.348,V-TRACK 0%,-1,0.023,0.030,-0.536,66.5,0.400,-0.17,0.450,0.393,-3.2
2.352,V-TRACK 0%,-1,0.023,0.027,-0.536,66.5,0.400,0.00,0.450,0.393,-3.2
2.356,V-TRACK 0%,-1,0.023,0.025,-0.536,66.5,0.400,0.00,0.450,0.390,-3.2
2.360,V-TRACK 0%,-1,0.016,0.020,-0.533,66.5,0.400,0.00,0.450,0.390,-3.2
2.364,V-TRACK 0%,-1,0.016,0.018,-0.532,66.5,0.400,-0.10,0.450,0.384,-3.2
2.368,V-TRACK 0%,-1,0.005,0.011,-0.531,66.5,0.400,-0.10,0.450,0.384,-3.2
2.372,V-TRACK 0%,-1,-0.005,0.003,-0.528,66.5,0.400,0.00,0.450,0.379,-3.2
2.376,V-TRACK 0%,-1,-0.013,-0.005,-0.524,66.5,0.400,0.00,0.450,0.379,-3.2
2.380,V-TRACK 0%,-1,-0.013,-0.009,-0.522,66.5,0.400,-0.10,0.440,0.375,-3.1
2.384,V-TRACK 0%,-1,-0.013,-0.011,-0.521,66.5,0.400,-0.10,0.430,0.375,-3.1
2.388,V-TRACK 0%,-1,-0.045,-0.045,-0.506,41.1,0.400,0.00,0.420,0.371,-3.1
2.392,V-TRACK 0%,-1,-0.039,-0.039,-0.506,61.7,0.400,0.00,0.410,0.371,-3.1
2.396,V-TRACK 0%,-1,-0.058,-0.048,-0.499,64.1,0.400,0.00,0.400,0.366,-3.1
2.400,V-TRACK 0%,-1,-0.058,-0.053,-0.495,65.3,0.400,0.00,0.390,0.361,-3.1
2.404,V-TRACK 0%,-1,-0.072,-0.062,-0.485,65.9,0.400,0.00,0.380,0.357,-3.0
2.408,V-TRACK 0%,-1,-0.089,-0.076,-0.466,66.2,0.400,0.00,0.370,0.356,-3.0
2.412,V-TRACK 0%,-1,-0.089,-0.082,-0.457,66.3,0.400,0.00,0.360,0.356,-3.0
2.416,V-TRACK 0%,-1,-0.089,-0.086,-0.452,66.4,0.400,0.00,0.350,0.358,-3.0
2.420,V-TRACK 0%,-1,-0.103,-0.094,-0.430,66.4,0.400,-0.11,0.340,0.358,-3.0
2.424,V-TRACK 0%,-1,-0.117,-0.106,-0.400,66.4,0.400,-0.11,0.330,0.362,-3.0
2.428,V-TRACK 0%,-1,-0.117,-0.111,-0.385,66.5,0.400,0.00,0.320,0.362,-3.0
2.432,V-TRACK 0%,-1,-0.117,-0.114,-0.377,66.5,0.400,-0.12,0.310,0.365,-2.9
2.436,V-TRACK 0%,-1,-0.130,-0.122,-0.351,66.5,0.400,-0.12,0.300,0.365,-2.9
2.440,V-TRACK 0%,-1,-0.142,-0.142,-0.286,57.6,0.400,0.00,0.290,0.367,-2.9
2.444,V-TRACK 0%,-1,-0.142,-0.142,-0.286,57.6,0.400,0.00,0.280,0.367,-2.9
2.448,V-TRACK 0%,-1,-0.156,-0.156,-0.242,66.5,0.400,0.00,0.270,0.369,-2.9
2.452,V-TRACK 0%,-1,-0.156,-0.156,-0.242,66.5,0.400,-0.11,0.260,0.371,-2.9
2.456,V-TRACK 0%,-1,-0.166,-0.166,-0.197,57.6,0.400,0.00,0.250,0.371,-2.9
2.460,V-TRACK 0%,-1,-0.166,-0.166,-0.197,57.6,0.400,-0.11,0.240,0.374,-2.8
2.464,V-TRACK 0%,-1,-0.177,-0.171,-0.174,59.7,0.400,-0.11,0.230,0.374,-2.8
2.468,V-TRACK 0%,-1,-0.177,-0.174,-0.162,60.7,0.400,-0.11,0.220,0.374,-2.8
2.472,V-TRACK 0%,-1,-0.189,-0.181,-0.130,63.6,0.400,0.00,0.210,0.376,-2.8
2.476,V-TRACK 0%,-1,-0.189,-0.185,-0.113,65.0,0.400,0.00,0.200,0.376,-2.8
2.480,V-TRACK 0%,-1,-0.205,-0.195,-0.082,63.4,0.400,-0.11,0.190,0.377,-2.8
2.484,V-TRACK 0%,-1,-0.220,-0.208,-0.044,62.5,0.400,0.00,0.180,0.377,-2.8
2.488,V-TRACK 0%,-1,-0.220,-0.214,-0.025,62.1,0.400,-0.11,0.170,0.379,-2.7
2.492,V-TRACK 0%,-1,-0.220,-0.217,-0.015,61.9,0.400,-0.11,0.160,0.379,-2.7
2.496,V-TRACK 0%,-1,-0.220,-0.219,-0.010,61.8,0.400,-0.23,0.150,0.381,-2.7
2.500,V-TRACK 0%,-1,-0.231,-0.225,0.020,61.8,0.400,0.00,0.140,0.381,-2.7
2.504,V-TRACK 0%,-1,-0.231,-0.228,0.035,61.7,0.400,0.00,0.130,0.383,-2.7
2.508,V-TRACK 0%,-1,-0.231,-0.230,0.042,61.7,0.400,-0.11,0.120,0.385,-2.7
2.512,V-TRACK 0%,-1,-0.258,-0.244,0.098,59.7,0.400,0.00,0.110,0.385,-2.7
2.516,V-TRACK 0%,-1,-0.273,-0.259,0.153,58.6,0.400,-0.11,0.100,0.388,-2.6
2.520,V-TRACK 0%,-1,-0.291,-0.275,0.211,58.1,0.400,0.00,0.090,0.390,-2.6
2.524,V-TRACK 0%,-1,-0.291,-0.283,0.240,57.9,0.400,0.00,0.080,0.390,-2.6
2.528,V-TRACK 0%,-1,-0.306,-0.294,0.276,55.9,0.400,-0.10,0.070,0.392,-2.6
2.532,V-TRACK 0%,-1,-0.306,-0.300,0.293,55.0,0.400,0.00,0.060,0.392,-2.6
2.536,V-TRACK 0%,-1,-0.322,-0.311,0.329,52.9,0.384,-0.10,0.050,0.394,-2.6
2.540,V-TRACK 0%,-1,-0.333,-0.322,0.364,53.4,0.368,-0.18,0.040,0.395,-2.5
2.544,V-TRACK 0%,-1,-0.333,-0.327,0.382,53.7,0.352,-0.18,0.030,0.395,-2.5
2.548,V-TRACK 0%,-1,-0.333,-0.330,0.391,53.9,0.336,0.00,0.020,0.395,-2.5
2.552,V-TRACK 0%,-1,-0.347,-0.347,0.431,45.5,0.320,0.00,0.010,0.396,-2.5
2.556,V-TRACK 0%,-1,-0.361,-0.354,0.446,46.7,0.304,-0.09,-0.000,0.389,-2.5
2.560,V-TRACK 0%,-1,-0.361,-0.357,0.453,47.4,0.288,-0.09,-0.010,0.389,-2.5
2.564,V-TRACK 0%,-1,-0.377,-0.367,0.474,47.7,0.272,0.00,-0.020,0.371,-2.5
2.568,V-TRACK 0%,-1,-0.377,-0.372,0.484,47.8,0.256,-0.09,-0.030,0.346,-2.4
2.572,V-TRACK 0%,-1,-0.377,-0.374,0.489,47.9,0.240,-0.09,-0.040,0.346,-2.4
2.576,V-TRACK 0%,-1,-0.391,-0.382,0.507,46.7,0.224,-0.09,-0.050,0.346,-2.4
2.580,V-TRACK 0%,-1,-0.391,-0.387,0.516,46.1,0.208,0.00,-0.060,0.317,-2.4
2.584,V-TRACK 0%,-1,-0.409,-0.398,0.536,44.6,0.192,0.00,-0.070,0.317,-2.4
2.588,V-TRACK 0%,-1,-0.409,-0.404,0.546,43.9,0.176,-0.09,-0.080,0.287,-2.4
2.592,V-TRACK 0%,-1,-0.425,-0.414,0.565,43.6,0.160,-0.09,-0.090,0.287,-2.4
2.596,V-TRACK 0%,-1,-0.445,-0.430,0.586,42.4,0.144,0.00,-0.100,0.254,-2.4
2.600,V-TRACK 0%,-1,-0.463,-0.446,0.608,41.7,0.128,0.00,-0.110,0.223,-2.4
2.604,V-TRACK 0%,-1,-0.463,-0.454,0.620,41.4,0.112,0.00,-0.120,0.223,-2.4
2.608,V-TRACK 0%,-1,-0.483,-0.469,0.635,40.4,0.096,-0.08,-0.130,0.187,-2.3
2.612,V-TRACK 0%,-1,-0.483,-0.476,0.642,39.8,0.080,-0.08,-0.140,0.187,-2.3
2.616,V-TRACK 0%,-1,-0.483,-0.479,0.646,39.5,0.064,0.00,-0.150,0.159,-2.3
2.620,V-TRACK 0%,-1,-0.505,-0.492,0.659,39.4,0.048,0.00,-0.160,0.159,-2.3
2.624,V-TRACK 0%,-1,-0.505,-0.498,0.666,39.3,0.032,-0.08,-0.170,0.134,-2.3
2.628,V-TRACK 0%,-1,-0.544,-0.521,0.681,38.5,0.016,-0.14,-0.180,0.107,-2.3
2.632,V-TRACK 0%,-1,-0.544,-0.532,0.689,38.0,-0.000,-0.14,-0.190,0.107,-2.3
2.636,V-TRACK 0%,-1,-0.544,-0.538,0.693,37.8,-0.016,0.00,-0.200,0.107,-2.3
2.640,V-TRACK 0%,-1,-0.564,-0.551,0.702,36.9,-0.032,0.00,-0.210,0.077,-2.3
2.644,V-TRACK 0%,-1,-0.584,-0.568,0.709,36.4,-0.048,-0.07,-0.220,0.045,-2.2
2.648,V-TRACK 0%,-1,-0.584,-0.576,0.713,36.2,-0.064,-0.07,-0.230,0.045,-2.2
2.652,V-TRACK 0%,-1,-0.584,-0.580,0.715,36.1,-0.080,-0.07,-0.240,0.010,-2.2
2.656,V-TRACK 0%,-1,-0.603,-0.592,0.720,35.3,-0.096,0.00,-0.250,0.010,-2.2
2.660,V-TRACK 0%,-1,-0.603,-0.597,0.722,34.9,-0.112,-0.07,-0.260,-0.020,-2.2
2.664,V-TRACK 0%,-1,-0.642,-0.620,0.728,34.1,-0.128,0.00,-0.270,-0.020,-2.2
2.668,V-TRACK 0%,-1,-0.642,-0.631,0.731,33.7,-0.144,-0.06,-0.280,-0.045,-2.2
2.672,V-TRACK 0%,-1,-0.642,-0.637,0.732,33.4,-0.160,-0.06,-0.290,-0.045,-2.2
2.676,V-TRACK 0%,-1,-0.659,-0.648,0.731,32.7,-0.176,-0.06,-0.300,-0.071,-2.2
2.680,V-TRACK 0%,-1,-0.659,-0.654,0.731,32.4,-0.192,0.00,-0.310,-0.071,-2.2
2.684,V-TRACK 0%,-1,-0.659,-0.657,0.731,32.2,-0.208,-0.07,-0.320,-0.104,-2.2
2.688,V-TRACK 0%,-1,-0.677,-0.667,0.731,32.1,-0.224,-0.07,-0.330,-0.104,-2.2
2.692,V-TRACK 0%,-1,-0.677,-0.672,0.731,32.0,-0.240,-0.07,-0.340,-0.104,-2.2
2.696,V-TRACK 0%,-1,-0.692,-0.682,0.728,32.0,-0.224,-0.15,-0.350,-0.139,-2.1
2.700,V-TRACK 0%,-1,-0.692,-0.687,0.726,32.0,-0.223,0.00,-0.350,-0.139,-2.1
2.704,V-TRACK 0%,-1,-0.692,-0.690,0.726,32.0,-0.236,0.00,-0.350,-0.176,-2.1
2.708,V-TRACK 0%,-1,-0.705,-0.697,0.721,30.4,-0.220,-0.06,-0.350,-0.203,-2.1
2.712,V-TRACK 0%,-1,-0.705,-0.701,0.719,29.6,-0.204,-0.06,-0.350,-0.203,-2.1
2.716,V-TRACK 0%,-1,-0.719,-0.710,0.715,29.2,-0.188,-0.06,-0.350,-0.203,-2.1
2.720,V-TRACK 0%,-1,-0.734,-0.722,0.716,29.0,-0.183,0.00,-0.350,-0.234,-2.1
2.724,V-TRACK 0%,-1,-0.734,-0.728,0.716,28.9,-0.167,-0.07,-0.350,-0.245,-2.1
2.728,V-TRACK 0%,-1,-0.734,-0.731,0.716,28.9,-0.151,-0.07,-0.350,-0.245,-2.1
2.732,V-TRACK 0%,-1,-0.745,-0.738,0.719,27.9,-0.135,-0.07,-0.350,-0.244,-2.1
2.736,V-TRACK 0%,-1,-0.780,-0.780,0.664,17.3,-0.119,0.00,-0.350,-0.244,-2.1
2.740,V-TRACK 0%,-1,-0.780,-0.780,0.664,17.3,-0.103,-0.07,-0.340,-0.223,-2.0
2.744,V-TRACK 0%,-1,-0.780,-0.780,0.664,17.3,-0.087,-0.07,-0.330,-0.223,-2.0
2.748,V-TRACK 0%,-1,-0.756,-0.756,0.783,25.4,-0.103,0.00,-0.340,-0.223,-2.0
2.752,V-TRACK 0%,-1,-0.756,-0.756,0.783,25.4,-0.087,-0.08,-0.330,-0.191,-2.0
2.756,V-TRACK 0%,-1,-0.742,-0.749,0.800,25.4,-0.071,-0.17,-0.320,-0.152,-2.0
2.760,V-TRACK 0%,-1,-0.742,-0.746,0.808,25.4,-0.055,-0.17,-0.310,-0.152,-2.0
2.764,V-TRACK 0%,-1,-0.742,-0.744,0.812,25.4,-0.039,0.00,-0.300,-0.152,-2.0
2.768,V-TRACK 0%,-1,-0.728,-0.736,0.835,25.0,-0.023,0.00,-0.290,-0.081,-1.9
2.772,V-TRACK 0%,-1,-0.673,-0.705,0.872,25.6,-0.007,-0.07,-0.280,-0.061,-1.9
2.776,V-TRACK 0%,-1,-0.673,-0.689,0.890,25.9,0.009,-0.07,-0.270,-0.061,-1.9
2.780,V-TRACK 0%,-1,-0.673,-0.681,0.899,26.0,0.010,-0.07,-0.260,-0.061,-1.9
2.784,V-TRACK 0%,-1,-0.673,-0.677,0.904,26.1,0.025,0.00,-0.250,-0.031,-1.9
2.788,V-TRACK 0%,-1,-0.673,-0.675,0.906,26.1,0.025,0.00,-0.240,-0.031,-1.9
2.792,V-TRACK 0%,-1,-0.602,-0.638,0.913,28.0,0.009,0.00,-0.230,-0.013,-1.9
2.796,V-TRACK 0%,-1,-0.550,-0.594,0.913,27.9,-0.007,0.00,-0.220,0.002,-1.9
2.800,V-TRACK 0%,-1,-0.550,-0.572,0.914,27.9,-0.001,-0.09,-0.210,0.002,-1.9
2.804,V-TRACK 0%,-1,-0.550,-0.561,0.914,27.9,-0.001,-0.09,-0.200,0.002,-1.9
2.808,V-TRACK 0%,-1,-0.497,-0.529,0.912,27.4,-0.017,0.00,-0.190,0.014,-1.8
2.812,V-TRACK 0%,-1,-0.497,-0.513,0.912,27.2,-0.033,0.00,-0.180,0.014,-1.8
2.816,V-TRACK 0%,-1,-0.497,-0.505,0.911,27.1,-0.042,-0.09,-0.170,0.007,-1.8
2.820,V-TRACK 0%,-1,-0.450,-0.477,0.906,25.6,-0.042,-0.09,-0.160,0.007,-1.8
2.824,V-TRACK 0%,-1,-0.392,-0.435,0.879,26.7,-0.058,0.00,-0.150,-0.002,-1.8
2.828,V-TRACK 0%,-1,-0.392,-0.414,0.866,27.3,-0.059,0.00,-0.140,-0.002,-1.8
2.832,V-TRACK 0%,-1,-0.338,-0.376,0.841,29.1,-0.055,0.00,-0.130,-0.021,-1.8
2.836,V-TRACK 0%,-1,-0.338,-0.357,0.829,30.0,-0.055,0.00,-0.120,-0.042,-1.8
2.840,V-TRACK 0%,-1,-0.286,-0.321,0.801,30.4,-0.048,-0.07,-0.110,-0.042,-1.8
2.844,V-TRACK 0%,-1,-0.286,-0.304,0.786,30.6,-0.048,-0.07,-0.100,-0.042,-1.8
2.848,V-TRACK 0%,-1,-0.286,-0.295,0.779,30.7,-0.044,0.00,-0.090,-0.064,-1.8
2.852,V-TRACK 0%,-1,-0.239,-0.267,0.752,31.4,-0.047,0.00,-0.082,-0.064,-1.8
2.856,V-TRACK 0%,-1,-0.239,-0.253,0.739,31.7,-0.041,-0.07,-0.072,-0.073,-1.7
2.860,V-TRACK 0%,-1,-0.142,-0.198,0.687,31.8,-0.032,0.00,-0.062,-0.078,-1.7
2.864,V-TRACK 0%,-1,-0.142,-0.170,0.662,31.9,-0.031,0.00,-0.052,-0.078,-1.7
2.868,V-TRACK 0%,-1,-0.100,-0.135,0.631,32.6,-0.015,0.00,-0.042,-0.077,-1.7
2.872,V-TRACK 0%,-1,-0.100,-0.117,0.615,32.9,-0.004,-0.07,-0.032,-0.077,-1.7
2.876,V-TRACK 0%,-1,-0.056,-0.087,0.594,33.1,-0.004,-0.07,-0.022,-0.071,-1.7
2.880,V-TRACK 0%,-1,-0.056,-0.072,0.583,33.1,-0.004,-0.07,-0.012,-0.071,-1.7
2.884,V-TRACK 0%,-1,-0.016,-0.044,0.562,32.6,0.012,0.00,-0.002,-0.059,-1.7
2.888,V-TRACK 0%,-1,-0.016,-0.030,0.552,32.3,0.023,-0.07,0.008,-0.042,-1.7
2.892,V-TRACK 0%,-1,-0.016,-0.023,0.547,32.1,0.023,-0.07,0.018,-0.042,-1.7
2.896,V-TRACK 0%,-1,0.031,0.004,0.530,32.1,0.023,-0.07,0.028,-0.042,-1.7
2.900,V-TRACK 0%,-1,0.072,0.038,0.511,33.3,0.039,0.00,0.038,-0.025,-1.6
2.904,V-TRACK 0%,-1,0.108,0.073,0.487,33.9,0.055,0.00,0.048,-0.008,-1.6
2.908,V-TRACK 0%,-1,0.108,0.090,0.476,34.2,0.071,0.00,0.058,-0.008,-1.6
2.912,V-TRACK 0%,-1,0.147,0.119,0.455,33.7,0.087,0.00,0.068,0.013,-1.6
2.916,V-TRACK 0%,-1,0.147,0.133,0.444,33.5,0.103,0.00,0.078,0.033,-1.6
2.920,V-TRACK 0%,-1,0.147,0.140,0.439,33.4,0.104,-0.07,0.088,0.033,-1.6
2.924,V-TRACK 0%,-1,0.191,0.165,0.415,32.7,0.104,-0.07,0.098,0.033,-1.6
2.928,V-TRACK 0%,-1,0.191,0.178,0.403,32.3,0.114,0.00,0.108,0.057,-1.6
2.932,V-TRACK 0%,-1,0.272,0.225,0.357,31.6,0.130,0.00,0.118,0.057,-1.6
2.936,V-TRACK 0%,-1,0.272,0.248,0.334,31.2,0.119,-0.07,0.128,0.080,-1.6
2.940,V-TRACK 0%,-1,0.272,0.260,0.323,31.0,0.119,-0.07,0.138,0.103,-1.6
2.944,V-TRACK 0%,-1,0.311,0.286,0.295,30.9,0.135,0.00,0.148,0.103,-1.5
2.948,V-TRACK 0%,-1,0.311,0.298,0.281,30.9,0.147,-0.07,0.158,0.129,-1.5
2.952,V-TRACK 0%,-1,0.311,0.305,0.274,30.9,0.147,-0.07,0.168,0.129,-1.5
2.956,V-TRACK 0%,-1,0.389,0.347,0.217,30.9,0.163,0.00,0.178,0.141,-1.5
2.960,V-TRACK 0%,-1,0.389,0.368,0.189,30.9,0.179,0.00,0.188,0.141,-1.5
2.964,V-TRACK 0%,-1,0.431,0.400,0.153,30.9,0.195,-0.06,0.198,0.150,-1.5
2.968,V-TRACK 0%,-1,0.431,0.415,0.135,30.9,0.201,-0.06,0.208,0.150,-1.5
2.972,V-TRACK 0%,-1,0.472,0.444,0.105,30.3,0.215,0.00,0.218,0.160,-1.5
2.976,V-TRACK 0%,-1,0.472,0.458,0.090,30.1,0.231,0.00,0.228,0.160,-1.5
2.980,V-TRACK 0%,-1,0.472,0.465,0.082,29.9,0.247,-0.06,0.238,0.177,-1.5
2.984,V-TRACK 0%,-1,0.550,0.507,0.022,28.5,0.263,-0.06,0.248,0.196,-1.5
2.988,V-TRACK 0%,-1,0.550,0.529,-0.009,27.7,0.279,0.00,0.258,0.196,-1.4
2.992,V-TRACK 0%,-1,0.578,0.553,-0.056,27.8,0.295,-0.06,0.268,0.223,-1.4
2.996,V-TRACK 0%,-1,0.578,0.566,-0.079,27.8,0.311,-0.06,0.278,0.223,-1.4
3.000,V-TRACK 0%,-1,0.578,0.572,-0.091,27.9,0.327,-0.06,0.288,0.223,-1.4
3.004,V-TRACK 0%,-1,0.606,0.589,-0.136,27.4,0.343,0.00,0.298,0.248,-1.4
3.008,V-TRACK 0%,-1,0.606,0.598,-0.158,27.2,0.359,-0.06,0.308,0.273,-1.4
3.012,V-TRACK 0%,-1,0.627,0.612,-0.205,26.7,0.375,-0.06,0.318,0.273,-1.4
3.016,V-TRACK 0%,-1,0.627,0.619,-0.229,26.4,0.391,-0.12,0.328,0.308,-1.4
3.020,V-TRACK 0%,-1,0.647,0.633,-0.274,25.9,0.396,-0.12,0.338,0.308,-1.4
3.024,V-TRACK 0%,-1,0.647,0.640,-0.297,25.7,0.400,0.00,0.348,0.308,-1.4
3.028,V-TRACK 0%,-1,0.661,0.650,-0.355,25.2,0.400,-0.06,0.358,0.340,-1.4
3.032,V-TRACK 0%,-1,0.675,0.663,-0.426,24.0,0.400,0.00,0.368,0.340,-1.4
3.036,V-TRACK 0%,-1,0.675,0.669,-0.462,23.3,0.400,-0.06,0.378,0.375,-1.4
3.040,V-TRACK 0%,-1,0.694,0.681,-0.529,22.5,0.400,-0.13,0.368,0.375,-1.3
3.044,V-TRACK 0%,-1,0.694,0.688,-0.563,22.0,0.400,-0.13,0.365,0.405,-1.3
3.048,V-TRACK 0%,-1,0.722,0.705,-0.633,21.3,0.400,0.00,0.375,0.405,-1.3
3.052,V-TRACK 0%,-1,0.780,0.742,-0.740,20.5,0.400,0.00,0.385,0.431,-1.3
3.056,V-TRACK 0%,-1,0.780,0.761,-0.794,20.1,0.400,-0.06,0.390,0.443,-1.3
3.060,V-TRACK 0%,-1,0.817,0.789,-0.857,19.4,0.400,-0.11,0.380,0.449,-1.3
3.064,V-TRACK 0%,-1,0.817,0.803,-0.888,19.1,0.400,-0.11,0.374,0.449,-1.3
3.068,V-TRACK 0%,-1,0.817,0.810,-0.904,18.9,0.400,0.00,0.384,0.449,-1.3
3.072,V-TRACK 0%,-1,0.817,0.814,-0.902,18.3,0.400,-0.06,0.381,0.452,-1.3
3.076,V-TRACK 0%,-1,0.817,0.815,-0.901,18.0,0.400,-0.06,0.381,0.452,-1.3
3.080,V-TRACK 0%,-1,0.878,0.847,-0.914,18.8,0.400,-0.13,0.371,0.446,-1.3
3.084,V-TRACK 0%,-1,0.878,0.862,-0.921,19.2,0.400,-0.13,0.365,0.446,-1.3
3.088,V-TRACK 0%,-1,0.931,0.897,-0.930,19.4,0.400,0.00,0.375,0.446,-1.3
3.092,V-TRACK 0%,-1,0.956,0.956,-0.956,30.9,0.400,0.00,0.385,0.439,-1.2
3.096,V-TRACK 0%,-1,0.956,0.956,-0.956,30.9,0.400,-0.07,0.395,0.434,-1.2
3.100,V-TRACK 0%,-1,0.956,0.956,-0.956,30.9,0.400,-0.07,0.405,0.434,-1.2
3.104,V-TRACK 0%,-1,0.956,0.956,-0.956,30.9,0.400,-0.15,0.415,0.429,-1.2
3.108,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,0.00,0.425,0.429,-1.2
3.112,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.07,0.435,0.426,-1.2
3.116,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.07,0.445,0.426,-1.2
3.120,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.15,0.450,0.423,-1.2
3.124,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.15,0.450,0.423,-1.2
3.128,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.15,0.450,0.423,-1.2
3.132,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.24,0.450,0.422,-1.2
3.136,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.24,0.450,0.422,-1.2
3.140,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.24,0.450,0.420,-1.2
3.144,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.31,0.450,0.420,-1.1
3.148,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.31,0.450,0.420,-1.1
3.152,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.39,0.450,0.419,-1.1
3.156,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.39,0.450,0.419,-1.1
3.160,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.39,0.450,0.419,-1.1
3.164,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.47,0.450,0.418,-1.1
3.168,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.47,0.450,0.418,-1.1
3.172,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.47,0.450,0.416,-1.1
3.176,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.53,0.450,0.416,-1.1
3.180,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.53,0.450,0.416,-1.1
3.184,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.59,0.450,0.415,-1.1
3.188,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.59,0.450,0.415,-1.1
3.192,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.64,0.450,0.415,-1.0
3.196,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.64,0.450,0.414,-1.0
3.200,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.64,0.450,0.414,-1.0
3.204,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.68,0.450,0.413,-1.0
3.208,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.68,0.450,0.413,-1.0
3.212,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.68,0.450,0.413,-1.0
3.216,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.72,0.450,0.412,-1.0
3.220,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.72,0.450,0.412,-1.0
3.224,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.72,0.450,0.413,-1.0
3.228,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.74,0.450,0.413,-1.0
3.232,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.74,0.450,0.413,-1.0
3.236,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.76,0.450,0.413,-1.0
3.240,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.76,0.450,0.413,-1.0
3.244,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.76,0.450,0.413,-1.0
3.248,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.77,0.450,0.414,-1.0
3.252,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.77,0.450,0.414,-1.0
3.256,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.78,0.450,0.414,-1.0
3.260,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.78,0.450,0.414,-1.0
3.264,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.78,0.450,0.415,-1.0
3.268,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.78,0.450,0.415,-1.0
3.272,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.78,0.450,0.416,-1.0
3.276,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.77,0.450,0.416,-1.0
3.280,V-TRACK 0%,-1,0.983,0.983,-0.967,72.0,0.400,-0.77,0.450,0.416,-1.0
