trial,t,timestamp_ms,axis,commanded_rate,input_pct,seg,motor_1,motor_2,motor_3,motor_4,motor_max,measured_omega,alpha,cross_axis_drift,rollspeed,pitchspeed,yawspeed
rot_yaw_26,0.17300176620483398,20925.04,yaw,26.0,86.66666666666667,step,0.053589481860399246,0.7933705449104309,0.7933705449104309,0.053589481860399246,0.7933705449104309,-12.496796607971191,0.0,2.424538934071576e-07,2.4245389340649126e-07,-5.684341886080801e-13,-12.496796607971191
rot_yaw_26,0.17750096321105957,20941.941,yaw,26.0,86.66666666666667,step,0.053589481860399246,0.7933705449104309,0.7933705449104309,0.053589481860399246,0.7933705449104309,-13.331724166870117,-185.57257167081767,9.561002798368242e-07,9.561002798363916e-07,9.094947017729282e-13,-13.331724166870117
rot_yaw_26,0.18200182914733887,20941.941,yaw,26.0,86.66666666666667,step,0.052781134843826294,0.7948634624481201,0.7948634624481201,0.052781134843826294,0.7948634624481201,-13.331724166870117,0.0,9.561002798368242e-07,9.561002798363916e-07,9.094947017729282e-13,-13.331724166870117
rot_yaw_26,0.18650078773498535,20941.941,yaw,26.0,86.66666666666667,step,0.052781134843826294,0.7948634624481201,0.7948634624481201,0.052781134843826294,0.7948634624481201,-13.331724166870117,0.0,9.561002798368242e-07,9.561002798363916e-07,9.094947017729282e-13,-13.331724166870117
rot_yaw_26,0.19100046157836914,20948.926,yaw,26.0,86.66666666666667,step,0.05193132907152176,0.7964329719543457,0.7964329719543457,0.05193132907152176,0.7964329719543457,-13.87130069732666,-119.91458697610342,6.114260031608865e-08,-6.114260031608865e-08,0.0,-13.87130069732666
rot_yaw_26,0.19550085067749023,20948.926,yaw,26.0,86.66666666666667,step,0.05193132907152176,0.7964329719543457,0.7964329719543457,0.05193132907152176,0.7964329719543457,-13.87130069732666,0.0,6.114260031608865e-08,-6.114260031608865e-08,0.0,-13.87130069732666
rot_yaw_26,0.19999957084655762,20948.926,yaw,26.0,86.66666666666667,step,0.05160943418741226,0.7970274686813354,0.7970274686813354,0.05160943418741226,0.7970274686813354,-13.87130069732666,0.0,6.114260031608865e-08,-6.114260031608865e-08,0.0,-13.87130069732666
rot_yaw_26,0.2044999599456787,20962.831,yaw,26.0,86.66666666666667,step,0.05160943418741226,0.7970274686813354,0.7970274686813354,0.05160943418741226,0.7970274686813354,-14.558876037597656,-152.7813095994914,9.073530691243842e-07,9.073530691239284e-07,9.094947017729282e-13,-14.558876037597656
rot_yaw_26,0.209000825881958,20962.831,yaw,26.0,86.66666666666667,step,0.05160943418741226,0.7970274686813354,0.7970274686813354,0.05160943418741226,0.7970274686813354,-14.558876037597656,0.0,9.073530691243842e-07,9.073530691239284e-07,9.094947017729282e-13,-14.558876037597656
rot_yaw_26,0.2135004997253418,20962.831,yaw,26.0,86.66666666666667,step,0.05134119465947151,0.7975229024887085,0.7975229024887085,0.05134119465947151,0.7975229024887085,-14.558876037597656,0.0,9.073530691243842e-07,9.073530691239284e-07,9.094947017729282e-13,-14.558876037597656
rot_yaw_26,0.2180008888244629,20981.409,yaw,26.0,86.66666666666667,step,0.05134119465947151,0.7975229024887085,0.7975229024887085,0.05134119465947151,0.7975229024887085,-15.40463924407959,-187.93112947658403,2.3320330910969461e-07,2.3320330910792109e-07,9.094947017729282e-13,-15.40463924407959
rot_yaw_26,0.22250056266784668,20981.409,yaw,26.0,86.66666666666667,step,0.05099249258637428,0.7981669306755066,0.7981669306755066,0.05099249258637428,0.7981669306755066,-15.40463924407959,0.0,2.3320330910969461e-07,2.3320330910792109e-07,9.094947017729282e-13,-15.40463924407959
